title,stars,name,text,label
Hotel Calmo Bugis,,Trip.com Member,"My friends from Indonesia came to visit me.. read reviews look like not so bad hotel(I have strong feelings they are paid to post fake reviews)â€¦ and in the end.. the night mare beginsâ€¦ 1) I request for early check-in around 1.30pmâ€¦ they donâ€™t acceptâ€¦ but call us to pay if neededâ€¦and their check out time is 11am next dayâ€¦2. The room stated 22m sqâ€¦ but actually smaller than thatâ€¦ I stay in Indonesia 18m sq room are bigger than theirsâ€¦3. The bathroom hanger for towel damage but no replaceâ€¦(no wonder they asked for $100 deposit , if those no complain later they check the room when you check out, they may be confiscate the deposit) â€¦the water pressure are lowâ€¦ the towel are dirtyâ€¦4. The bedsheets are not changedâ€¦ there are lumps of hair in the beds before useâ€¦ no housekeeping to help you change when requestedâ€¦ so my friends requested new bedsheets and they changed themselvesâ€¦ So we warned if you want to stay in this hotelâ€¦ stay at your own riskâ€¦ in Indonesia this is not hotel but justt a Wismaâ€¦ for couples use for short timeâ€¦ that was why they never clean the room or Change the bedsheetsâ€¦I have pictures and videos of the hairâ€¦ but in the other phone which my friends share the condition with meâ€¦.",feedback
Hotel Calmo Bugis,,johnmS9898FE,Stay here at your peril. Total scammers .|The accommodation to start is as basic as it comes. No insulation so any noise from other rooms can be heard constantly.Sheets are old and threadbare same as the towels.|But if by some chance you leave the slightest stain that could easily be washed out on either a sheet or a towel you will not get your deposit back.|Charged us $140 because of 3 minute stains 2 on a bedsheet and 1 on a towel .|Whereas some of the sheets had holes in!|Even after we cleaned the stains ourselves with a little bit of warm water they refused to return our deposit. Stating the stains where there so it is in our policy to charge you.|Also ended up with bites from bed bugs as many other reviews have stated.|Disgusting attitude and suffice to say the Manager was the first to state â€˜we are not trying to scam youâ€™|Steer clear or youâ€™ll regret it.,rant
Hotel Calmo Bugis,,Trip.com Member,Hotel is in great location. I noticed the night staff at the reception wasn't helpful when you asked for something. The room was good but the toilet would be better if it was so not transparent. I can literally see the person shower. Not so friendly for families. Also the toilet water pressure wasn't that great. Room insulation wasn't great either. But other thank that everything else is good. There's room for improvement for sure.,feedback
Hotel Calmo Bugis,,Trip.com Member,"The hotel is strategically located, making it convenient for accessing nearby attractions and amenities. However, finding a parking lot is extremely difficult, which can be frustrating for guests driving in. The hotel entrance is not prominently marked, and the lift is located at the back of the building, making access rather inconvenient.The lobby is situated on the second floor and is often overcrowded, giving a cramped and unwelcoming first impression. Overall, this may not be the best choice for travelers seeking a standard, comfortable hotel experience.Â The hotel is strategically located, making it convenient for accessing nearby attractions and amenities. However, finding a parking lot is extremely difficult, which can be frustrating for guests driving in. The hotel entrance is not prominently marked, and the lift is located at the back of the building, making access rather inconvenient.The lobby is situated on the second floor and is often overcrowded, giving a cramped and unwelcoming first impression. Overall, this may not be the best choice for travelers seeking a standard, comfortable hotel experience.",feedback
Hotel Calmo Bugis,,Trip.com Member,"Location was very suitable, hardly 2 mins walk from Bugis MRT station exit-D (downtown line). Very clean room and bathroom with clean towels and bedsheets. Kettle, iron, hair dryer and so on were provided. Water heater system was also good, beds were comfy. Ideal if you want to come to a clean and comfy bedroom after a long day's journey. Toilets were clean and had shower jet for the toilets. Hard to find in other hotels (for Indians).",feedback
Hotel Calmo Bugis,,Trip.com Member,"Location of the hotel is good and the service was not bad. However hotel lacked resources e.g. we were not allowed to get an extra blanket and card key, sofa bed was hard. Some of the bed sheets were worn out already and could use replacing but the cleaning service did well to clean the room everyday. Entrance and lift of the hotel can also be worked on.",feedback
Hotel Calmo Bugis,,Trip.com Member,"I recently stayed at Hotel Calmo Bugis for a short staycation. While the check-in process was smooth and the staff were generally courteous, I was disappointed with the cleanliness of the room.Upon entering the room, there was an unpleasant smell that lingered throughout my stay. Additionally, the pillow had a noticeable odor, which affected my comfort and sleep quality.",feedback
Hotel Calmo Bugis,,Trip.com Member,Iâ€™m giving this a poor service as the hotelâ€™s management really did not consider giving me a refund for the booking that I made by mistake. Yes I acknowledge that it was my fault as I booked for July24 instead of June24 but its really clear that it was made by mistake since I was in the actual hotel when I made the booking. I told the receptionist that I just cancel the July24 and book a different one (June24). The receptionist also cant do anything on their end.This was supposed to be just an extension of our stay as we dont want to be staying at the airport anymore (as originally planned). The hotel really did not consider my request of cancellation refund. Trip was kind enough to give me trip coins for the misfortune.,feedback
Hotel Calmo Bugis,1,Nursha Lala,"The sender's cousin, had booked a room at the hotel. Upon check-in, there was an issue regarding the ages of the sender's daughter and niece, who were deemed underage. The receptionist initially requested parental particulars and consent, but later stated that the niece would not be allowed to stay at all. As a result, the cousin chose to book another hotel to avoid further issues. The sender is requesting clarification on the hotel's policies, emphasizing that consent was given and adults were present at check-in. They also noted that no manager was available when they called. They didn't stated clearly about the extra fee, underage policy at all when upon arriving basically no one was there at the counter  until another family came in to ask for requiry suddenly a Malay lady appear who seems to be polite but isn't she was the one who give false information and keep wasting time for the guests to check in...worse service and attitude problem receptionist",feedback
Hotel Calmo Bugis,,Trip.com Member,We stayed for 5 nights. The place is near in MRT and Restaurants. The staff were so amazing! friendly and helpful. I always request for room service and other amenities and no problem at all. Thank you hotel Calmo bugis.,feedback
Hotel Calmo Bugis,,Trip.com Member,"The location is very convenient(ill attached pic, thatâ€™s the view from our room, bugis street), the only problem weâ€™ve encountered is that the bedding is not that clean, there are some stains. Also, the drawer have the receipt from the past client so i guess they did not clean the room that deep.",feedback
Hotel Calmo Bugis,,Trip.com Member,"Excellent place! Lots of restaurants!!!! Near bugis junction and bugis street. Will definitely book again!  room is good, aircon is very cold!  staff are very kind",feedback
Hotel Calmo Bugis,,Trip.com Member,"We recently stayed at Hotel Calmo Bugis and had a pleasant experience overall. The hotel's location is quite convenient, being just 300m from Bugis MRT and with a bus station right in front of the building, making it easy to get around Singapore.  One of the highlights is that the hotel is surrounded by plenty of restaurants, though if you're looking for halal food, youâ€™ll need to walk around 600m. Itâ€™s still manageable, but something to keep in mind.  As for the room, we stayed in a quad room,which was decent in size and comfortable for our stay. While itâ€™s not overly spacious, it provided what we needed for a good rest. The toilet was clean, which is always a plus.  Overall, Hotel Calmo Bugis is a good option for budget-conscious travelers who want a convenient location near public transport and food options.",feedback
